-6,86195382848382;107,589500499889;3,5;274;0,0205078125;-0,0078125;-1,02734375;17:2:41.249;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,0166015625;0,056640625;-0,970703125;17:2:41.256;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,029296875;0,0224609375;-1,0703125;17:2:41.276;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,017578125;-0,0048828125;-1,072265625;17:2:41.297;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,0302734375;0,0380859375;-1,0029296875;17:2:41.316;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,01953125;-0,0009765625;-0,9873046875;17:2:41.336;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,04296875;0,0302734375;-0,9892578125;17:2:41.357;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,02734375;0,03125;-0,962890625;17:2:41.376;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,0224609375;-0,0107421875;-1,0087890625;17:2:41.397;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,029296875;-0,0205078125;-0,9912109375;17:2:41.416;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,03515625;0,0595703125;-0,951171875;17:2:41.436;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;-0,0048828125;-0,04296875;-1,0732421875;17:2:41.457;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,0361328125;0,046875;-0,9814453125;17:2:41.477;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,015625;-0,009765625;-1,02734375;17:2:41.496;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,01171875;0,0517578125;-1;17:2:41.516;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,01171875;-0,0126953125;-1,064453125;17:2:41.535;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,03515625;0,01171875;-1,0234375;17:2:41.557;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,0244140625;0,0244140625;-0,966796875;17:2:41.577;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,0322265625;0,005859375;-1,0087890625;17:2:41.596;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;-0,01953125;-0,0048828125;-1,1015625;17:2:41.615;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,029296875;0,08203125;-0,9658203125;17:2:41.638;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,015625;0,0078125;-1,048828125;17:2:41.656;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,0556640625;0,0009765625;-1,017578125;17:2:41.677;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,00390625;-0,0126953125;-0,953125;17:2:41.696;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,0048828125;-0,0224609375;-0,97265625;17:2:41.717;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;-0,044921875;0,009765625;-0,98046875;17:2:41.736;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;-0,01953125;0,0185546875;-1,0068359375;17:2:41.756;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;-0,0029296875;0,0029296875;-0,9638671875;17:2:41.777;09/12/2014 17:02:41
-6,86195382848382;107,589500499889;3,5;274;0,02734375;0,029296875;-0,9794921875;17:2:41.797;09/12/2014 17:02:41
